route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"76-244-sj2-1","711","","244","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-31-sj2-1","711","","31","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-32-sj2-1","711","","32","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-33-sj2-1","711","","33","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-34-sj2-1","711","","34","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-35-sj2-1","711","","35","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-36-sj2-1","711","","36","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-SCO-sj2-1","X000","","South Coast Line","Intercity Trains Network","2","F6891F","FFFFFF"
"76-SHL-sj2-1","X000","","Southern Highlands Line","Intercity Trains Network","2","F6891F","FFFFFF"
"76-631-sj2-1","711","","631","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-632-sj2-1","711","","632","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-633-sj2-1","711","","633","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-634-sj2-1","711","","634","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-635-sj2-1","711","","635","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-636-sj2-1","711","","636","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-641-sj2-1","711","","641","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-642-sj2-1","711","","642","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-621-sj2-1","711","","621","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-622-sj2-1","711","","622","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-623-sj2-1","711","","623","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-624-sj2-1","711","","624","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-445-sj2-1","711","","445","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-446-sj2-1","711","","446","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-427-sj2-1","711","","427","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-428-sj2-1","711","","428","Regional Trains and Coaches Network","2","F6891F","FFFFFF"
"76-HUN-sj2-1","X000","","Hunter Line","Intercity Trains Network","2","F6891F","FFFFFF"
"76-135-sj2-1","710","135","Broadmeadow to Taree","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-136-sj2-1","710","136","Taree to Broadmeadow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-141-sj2-1","710","141","Grafton City to Moree Town","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-142-sj2-1","710","142","Moree Town to Grafton City","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-143-sj2-1","710","143","Grafton City to Byron Bay","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-144-sj2-1","710","144","Byron Bay to Grafton City","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-161-sj2-1","710","161","Casino to Tweed Heads","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-162-sj2-1","710","162","Tweed Heads to Casino","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-163-sj2-1","710","163","Casino to Surfers Paradise","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-164-sj2-1","710","164","Surfers Paradise to Casino","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-165-sj2-1","710","165","Casino to Tweed Heads","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-166-sj2-1","710","166","Tweed Heads to Casino","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-167-sj2-1","710","167","Casino to Tweed Heads","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-168-sj2-1","710","168","Tweed Heads to Casino","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-171-sj2-1","710","171","Casino to Robina","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-172-sj2-1","710","172","Surfers Paradise to Casino","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-173-sj2-1","710","173","Casino to Surfers Paradise","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-174-sj2-1","710","174","Robina to Casino","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-175-sj2-1","710","175","Casino to Roma St","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-176-sj2-1","710","176","Roma St to Casino","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-182-sj2-1","710","182","Port Macquarie to Wauchope","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-183-sj2-1","710","183","Wauchope to Port Macquarie","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-311-sj2-1","710","311","Tamworth to Inverell","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-312-sj2-1","710","312","Inverell to Tamworth","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-327-sj2-1","710","327","Armidale to Tenterfield","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-328-sj2-1","710","328","Tenterfield to Armidale","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-329-sj2-1","710","329","Narrabri to Burren Junction","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-330-sj2-1","710","330","Burren Junction to Narrabri","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-331-sj2-1","710","331","Narrabri to Wee Waa","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-332-sj2-1","710","332","Wee Waa to Narrabri","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-333-sj2-1","710","333","Narrabri to Wee Waa","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-334-sj2-1","710","334","Wee Waa to Narrabri","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-335-sj2-1","710","335","Narrabri to Burren Junction","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-336-sj2-1","710","336","Burren Junction to Narrabri","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-337-sj2-1","710","337","Armidale to Inverell","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-338-sj2-1","710","338","Inverell to Armidale","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-511-sj2-1","710","511","Dubbo to Bourke","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-512-sj2-1","710","512","Bourke to Dubbo","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-513-sj2-1","710","513","Dubbo to Lightning Ridge","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-514-sj2-1","710","514","Lightning Ridge to Dubbo","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-517-sj2-1","710","517","Coolabah to Brewarrina","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-518-sj2-1","710","518","Brewarrina to Coolabah","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-519-sj2-1","710","519","Orange to Parkes","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-520-sj2-1","710","520","Parkes to Orange","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-521-sj2-1","710","521","Orange to Parkes","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-522-sj2-1","710","522","Parkes to Orange","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-531-sj2-1","710","531","Bathurst to Grenfell","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-532-sj2-1","710","532","Grenfell to Bathurst","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-539-sj2-1","710","539","Lithgow to Coonabarabran","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-540-sj2-1","710","540","Coonabarabran to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-541-sj2-1","710","541","Lithgow to Gulgong","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-543-sj2-1","710","543","Lithgow to Gulgong","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-544-sj2-1","710","544","Gulgong to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-545-sj2-1","710","545","Lithgow to Coonabarabran","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-546-sj2-1","710","546","Coonabarabran to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-547-sj2-1","710","547","Lithgow to Coonabarabran","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-549-sj2-1","710","549","Lithgow to Coonabarabran","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-550-sj2-1","710","550","Grenfell to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-551-sj2-1","710","551","Lithgow to Grenfell","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-552-sj2-1","710","552","Oberon to Mount Victoria","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-553-sj2-1","710","553","Mount Victoria to Oberon","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-554-sj2-1","710","554","Oberon to Mount Victoria","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-555-sj2-1","710","555","Mount Victoria to Oberon","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-556-sj2-1","710","556","Oberon to Mount Victoria","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-557-sj2-1","710","557","Mount Victoria to Oberon","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-558-sj2-1","710","558","Oberon to Mount Victoria","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-561-sj2-1","710","561","Lithgow to Orange","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-562-sj2-1","710","562","Orange to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-563-sj2-1","710","563","Lithgow to Orange","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-564-sj2-1","710","564","Orange to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-565-sj2-1","710","565","Lithgow to Orange","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-566-sj2-1","710","566","Orange to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-568-sj2-1","710","568","Orange to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-569-sj2-1","710","569","Lithgow to Nyngan","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-570-sj2-1","710","570","Nyngan to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-571-sj2-1","710","571","Lithgow to Parkes","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-572-sj2-1","710","572","Parkes to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-573-sj2-1","710","573","Lithgow to Baradine","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-574-sj2-1","710","574","Baradine to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-575-sj2-1","710","575","Lithgow to Gulgong","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-576-sj2-1","710","576","Gulgong to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-580-sj2-1","710","580","Bathurst to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-582-sj2-1","710","582","Lightning Ridge to Dubbo","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-589-sj2-1","710","589","Dubbo to Broken Hill Town","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-590-sj2-1","710","590","Broken Hill Town to Dubbo","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-591-sj2-1","710","591","Lithgow to Dubbo","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-592-sj2-1","710","592","Dubbo to Lithgow","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-595-sj2-1","710","595","Parkes to Condobolin Town","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-596-sj2-1","710","596","Condobolin Town to Parkes","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-717-sj2-1","710","717","Cootamundra to Condobolin Town","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-718-sj2-1","710","718","Condobolin Town to Cootamundra","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-723-sj2-1","710","723","Cootamundra to Tumbarumba","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-724-sj2-1","710","724","Tumbarumba to Cootamundra","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-725-sj2-1","710","725","Cootamundra to Mildura","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-726-sj2-1","710","726","Mildura to Cootamundra","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-727-sj2-1","710","727","Wagga Wagga to Tumbarumba","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-728-sj2-1","710","728","Tumbarumba to Wagga Wagga","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-731-sj2-1","710","731","Wagga Wagga to Griffith Town","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-732-sj2-1","710","732","Griffith to Wagga Wagga","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-733-sj2-1","710","733","Wagga Wagga to Echuca","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-734-sj2-1","710","734","Echuca to Wagga Wagga","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-735-sj2-1","710","735","Wagga Wagga to Griffith","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-736-sj2-1","710","736","Griffith to Wagga Wagga","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-741-sj2-1","710","741","Albury to Echuca","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-742-sj2-1","710","742","Echuca to Albury","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-749-sj2-1","710","749","Bundanoon to Wollongong","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-751-sj2-1","710","751","Moss Vale to Wollongong","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-752-sj2-1","710","752","Wollongong to Moss Vale","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-753-sj2-1","710","753","Moss Vale to Wollongong","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-754-sj2-1","710","754","Wollongong to Moss Vale","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-755-sj2-1","710","755","Moss Vale to Wollongong","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-756-sj2-1","710","756","Wollongong to Bundanoon","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-771-sj2-1","710","771","Canberra Hospital to Eden","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-772-sj2-1","710","772","Eden to Canberra Civic","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-775-sj2-1","710","775","Canberra Civic to Bombala","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-776-sj2-1","710","776","Bombala to Canberra Civic","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-781-sj2-1","710","781","Queanbeyan to Cootamundra","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-782-sj2-1","710","782","Cootamundra to Queanbeyan","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-791-sj2-1","710","791","Cootamundra to Dubbo","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-792-sj2-1","710","792","Dubbo to Cootamundra","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-793-sj2-1","710","793","Cootamundra to Bathurst","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"76-794-sj2-1","710","794","Bathurst to Cootamundra","Regional Trains and Coaches Network","3","732A82","FFFFFF"
"78-L1-sj2-1","LR","","L1 Dulwich Hill Line","Sydney Light Rail Network","0","EE343F","FFFFFF"
"79-805-sj2-1","79","805","Hilltop to Mittagong via Colo Vale","Private bus services","3","00B5EF","FFFFFF"
"79-806-sj2-1","79","806","Bargo to Bowral via Mittagong","Private bus services","3","00B5EF","FFFFFF"
"79-808-sj2-1","79","808","Bowral to Moss Vale via Robertson and Kangaloon (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"79-810-sj2-1","79","810","Nowra to Moss Vale via Kangaroo Valley and Fitzroy Falls","Private bus services","3","00B5EF","FFFFFF"
"79-811-sj2-1","79","811","Willow Vale to Moss Vale via Mittagong and Bowral","Private bus services","3","00B5EF","FFFFFF"
"79-812-sj2-1","79","812","Berrima to Moss Vale via Medway","Private bus services","3","00B5EF","FFFFFF"
"79-813-sj2-1","79","813","Tallong to Moss Vale via Wingello, Penrose, Bundanoon and Exeter","Private bus services","3","00B5EF","FFFFFF"
"79-814-sj2-1","79","814","Bowral to Bowral Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"79-815-sj2-1","79","815","Bowral to East Bowral (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"79-816-sj2-1","79","816","Moss Vale Courthouse to Willow Dr and Argyle St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"79-817-sj2-1","79","817","Bowral to West Bowral (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"79-828-sj2-1","79","828","Picton to Bowral","Private bus services","3","00B5EF","FFFFFF"
"8-1-sj2-1","B018","1","Bathurst to Oberon (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-150-sj2-1","B043","150","Wodonga to Albury via Biralle (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-160-sj2-1","B043","160","Wodonga to Albury via Birallee and Oakmount (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-1-W-sj2-1","B015","1W","Coolamon to Wagga Wagga via Downside","Private bus services","3","00B5EF","FFFFFF"
"8-2-sj2-1","B018","2","Blayney to Orange","Private bus services","3","00B5EF","FFFFFF"
"8-21-sj2-1","B044","21","Junee to Wagga Wagga","Private bus services","3","00B5EF","FFFFFF"
"8-22-sj2-1","B044","22","Junee to Wagga Wagga","Private bus services","3","00B5EF","FFFFFF"
"8-23-sj2-1","B044","23","Junee to Wagga Wagga via Junee Station","Private bus services","3","00B5EF","FFFFFF"
"8-24-sj2-1","B044","24","Junee to Wagga Wagga via Jail Break Inn, Wallacetown and Brucedale Dr","Private bus services","3","00B5EF","FFFFFF"
"8-25-sj2-1","B044","25","Wagga Wagga to Junee via Old Junee","Private bus services","3","00B5EF","FFFFFF"
"8-2-W-sj2-1","B015","2W","Coolamon to Wagga Wagga via Ganmain","Private bus services","3","00B5EF","FFFFFF"
"8-3-W-sj2-1","B015","3W","Coolamon to Wagga Wagga","Private bus services","3","00B5EF","FFFFFF"
"8-530-sj2-2","B021","530","Bathurst to Orange","Private bus services","3","00B5EF","FFFFFF"
"8-531-sj2-2","B021","531","Orange City Centre to Glenroi (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-532-sj2-1","B021","532","Orange City Centre to East Orange (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-533-sj2-1","B021","533","Orange City Centre to North Orange (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-534-sj2-1","B021","534","Orange City Centre to Warrendine (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-535-sj2-1","B021","535","Orange City Centre to Bel-Air via Westlea (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-535-A-sj2-1","B021","535-A","Bel-Air to Calare and Ploughmans Hill Estate (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-536-sj2-2","B021","536","Molong to Orange","Private bus services","3","00B5EF","FFFFFF"
"8-537-sj2-1","B021","537","Orange Hospital to Orange City Centre","Private bus services","3","00B5EF","FFFFFF"
"8-538-sj2-1","B021","538","Charles Sturt University to Orange City Centre","Private bus services","3","00B5EF","FFFFFF"
"8-541-sj2-3","B037","541","Cowra to West Cowra (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-543-sj2-2","B037","543","Cowra to East Cowra (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-544-sj2-2","B037","544","Cowra to Taragala Street (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-545-sj2-3","B037","545","Cowra to Mulyan and North Cowra (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-551-sj2-1","B039","551","Parkes CBD to East Parkes (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-552-sj2-1","B039","552","Parkes CBD to South Parkes (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-553-sj2-1","B039","553","Parkes CBD to North Parkes (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-554-sj2-1","B039","554","Parkes CBD to West Parkes (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-556-sj2-1","B038","556","Forbes CBD to North Forbes via Forbes North PS (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-557-sj2-1","B038","557","Forbes CBD to North Forbes via Forbes HS (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-558-sj2-1","B038","558","Forbes CBD to South Forbes via Forbes District Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-570-sj2-1","B014","570","Orana Mall to Dubbo CBD via South Dubbo","Private bus services","3","00B5EF","FFFFFF"
"8-571-sj2-1","B014","571","Orana Mall to Dubbo CBD via North Dubbo and Eastridge","Private bus services","3","00B5EF","FFFFFF"
"8-572-sj2-1","B014","572","Dubbo CBD to West Dubbo via Yulong and Churchill Gardens (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-572-A-sj2-1","B014","572A","Dubbo CBD to Grangewood (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-574-sj2-2","B014","574","Orana Mall to Wongarbon via Richmond and Firgrove (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-575-sj2-1","B014","575","Orana Mall to Dubbo CBD via Central South Dubbo","Private bus services","3","00B5EF","FFFFFF"
"8-590-sj2-1","B024","590","Broken Hill CBD to Broken Hill North via Chapple St (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-591-sj2-1","B024","591","Broken Hill CBD to Broken Hill South via Centro Westside (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-591-A-sj2-1","B024","591A","Broken Hill CBD to Broken Hill South and Hillside (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-592-sj2-1","B024","592","Broken Hill CBD to Thomas via Broken Hill Base Hospital (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-592-A-sj2-1","B024","592A","Broken Hill CBD to Thomas and Broken Hill North (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-593-sj2-1","B024","593","Broken Hill CBD to Hillside via Centro Westside (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-700-1-sj2-1","B025","700-1","Eden to Bomaderry","Private coach services","3","732A82","FFFFFF"
"8-700-2-sj2-1","B025","700-2","Ulladulla to Nowra","Private bus services","3","00B5EF","FFFFFF"
"8-705-sj2-1","B033","705","Merrmbula to Tura Beach and Pambula","Private bus services","3","00B5EF","FFFFFF"
"8-705-A-sj2-1","121","705","Gerringong to Nowra via Gerroa and Berry","Private bus services","3","00B5EF","FFFFFF"
"8-709-sj2-1","121","709","Shoalhaven Heads to Nowra","Private bus services","3","00B5EF","FFFFFF"
"8-721-sj2-1","121","721","Nowra to Bomaderry via Bomaderry Station (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-722-sj2-1","121","722","Nowra to North Nowra (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-735-sj2-1","121","735","Sussex Inlet to Nowra via Berrara","Private bus services","3","00B5EF","FFFFFF"
"8-740-sj2-1","B035","740","Burrill Lake to Milton via Kings Point, Ulladulla, Mollymook and Narrawallee","Private bus services","3","00B5EF","FFFFFF"
"8-741-sj2-1","B035","741","Kioloa to Milton via Bawley Point, Ulladulla, Mollymook and Narrawallee","Private bus services","3","00B5EF","FFFFFF"
"8-757-sj2-1","B031","757","Batemans Bay to Long Beach via Surfside and Maloneys Beach (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-760-sj2-3","B031","760","Moruya to Batemans Bay via Broulee and Sunshine Bay","Private bus services","3","00B5EF","FFFFFF"
"8-761-sj2-1","B031","761","Batemans Bay to Catalina (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-764-sj2-1","B036","764","Narooma to Bodalla via Dalmeny","Private bus services","3","00B5EF","FFFFFF"
"8-774-1-sj2-1","B032","774-1","Bega to Bermagui","Private bus services","3","00B5EF","FFFFFF"
"8-780-sj2-1","B034","780","Bega Coach Stop to Bega District Hospital via Bega Valley PS (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-785-sj2-1","B034","785","Tathra to Bega via Kalaru and Jellat Jellat","Private bus services","3","00B5EF","FFFFFF"
"8-790-sj2-2","B033","790","Eden to Bega via Wolumla","Private bus services","3","00B5EF","FFFFFF"
"8-791-sj2-2","B033","791","Eden to Bega via Tura Beach and Kalaru","Private bus services","3","00B5EF","FFFFFF"
"8-792-sj2-2","B033","792","Merimbula to Pambula Beach via Pambula (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-818-sj2-2","B081","818","Goulburn to Crookwell","Private bus services","3","00B5EF","FFFFFF"
"8-821-A-sj2-1","B078","821A","Goulburn to Kenmore via Golburn Base Hospital (Loop Service anti-clockwise)","Private bus services","3","00B5EF","FFFFFF"
"8-821-B-sj2-1","B078","821B","Goulburn to Kenmore via Golburn Base Hospital (Loop Service clockwise)","Private bus services","3","00B5EF","FFFFFF"
"8-823-sj2-1","B078","823","Goulburn to West Goulburn (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-824-sj2-1","B078","824","St Aubyn Rd to Goulburn","Private bus services","3","00B5EF","FFFFFF"
"8-825-sj2-2","B078","825","Goulburn to Eastgrove (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-830-sj2-1","B076","830","Canberra City to Quenbeyan via Russell, Barton, Manuka and Kingston","Private bus services","3","00B5EF","FFFFFF"
"8-831-sj2-1","B076","831","Woden to Queanbeyan","Private bus services","3","00B5EF","FFFFFF"
"8-832-sj2-1","B076","832","Queanbeyan East to Queanbeyan","Private bus services","3","00B5EF","FFFFFF"
"8-833-sj2-1","B076","833","Canberra City to Queanbeyan (Express Service)","Private bus services","3","00B5EF","FFFFFF"
"8-834-sj2-1","B076","834","Queanbeyan to Brindabella Business Park (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-835-sj2-1","B076","835","Queanbeyan to Jerrabomberra Park (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-836-sj2-1","B076","836","Queanbeyan to Jerrabomberra Heights (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-837-sj2-1","B076","837","Googong to Queanbeyan","Private bus services","3","00B5EF","FFFFFF"
"8-838-sj2-1","B076","838","Queanbeyan to Oaks Estate (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-839-sj2-1","B076","839","Queanbeyan to Karabar (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-840-sj2-1","B076","840","Rutledge Plaza to Queanbeyan Hospital","Private bus services","3","00B5EF","FFFFFF"
"8-850-sj2-1","B076","850","Bungendore to Queanbeyan","Private bus services","3","00B5EF","FFFFFF"
"8-855-sj2-1","B079","855","Canberra to Wollongong","Private coach services","3","732A82","FFFFFF"
"8-860-sj2-1","B079","860","South Coast to Canberra","Private coach services","3","732A82","FFFFFF"
"8-870-1-sj2-1","B075","870-1","Cooma Town Service","Private bus services","3","00B5EF","FFFFFF"
